headerId,index,timestamp,eventType,contentId,authorPersonId,authorSessionId,authorUserAgent,authorRegion,authorCountry,contentType,url,title,text,lang,total_events,soup,meta
2156,150,1459532810,CONTENT SHARED,4196146076384098027,5660542693104786364,-6020531504471137165,,,,HTML,http://www.infomoney.com.br/negocios/inovacao/noticia/4813697/ponto-virada-dos-bancos-vai-demitir-milhoes-esta-proximo-diz,"O ponto de virada dos bancos vai demitir milhões e está próximo, diz Citi",,pt,7,"O ponto de virada dos bancos vai demitir milhões e está próximo, diz Citi",
2157,1323,1465496738,CONTENT SHARED,1653300339718932603,3609194402293569455,-6596959598248279321,,,,HTML,https://endeavor.org.br/estrategia-de-vendas-da-amazon-pode-estar-na-sua-empresa/,A estratégia de vendas da Amazon,,pt,7,A estratégia de vendas da Amazon,
2158,141,1459518806,CONTENT SHARED,6090517797383271316,-1387464358334758758,4032304591654000532,,,,HTML,http://googlediscovery.com/2016/04/01/google-apresenta-o-realbooks-melhor-forma-de-ler-os-seus-livros-digitais/,"April Fools - Google apresenta o realBooks, a melhor forma de ler os seus livros digitais | Google Discovery",,pt,7,"April Fools - Google apresenta o realBooks, a melhor forma de ler os seus livros digitais | Google Discovery",
2159,500,1461171335,CONTENT SHARED,-8311338126170554747,-108842214936804958,-4966838106688071065,,,,HTML,http://www.wired.com/2016/04/pinterest-reinvents-prove-really-worth-billions/,Pinterest Reinvents Itself to Prove It's Really Worth Billions,,en,7,Pinterest Reinvents Itself to Prove It's Really Worth Billions,
2160,2054,1471043909,CONTENT SHARED,-7004749589391210034,-5527145562136413747,6801193748118522320,,,,HTML,http://www.labnol.org/internet/add-files-multiple-drive-folders/28715/,Add the Same File to Multiple Folders in Google Drive without Copying,,en,7,Add the Same File to Multiple Folders in Google Drive without Copying,
2161,2908,1482431353,CONTENT SHARED,1954991916791271993,-2979537012405607453,5442431804169949331,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",MG,BR,HTML,https://www.mindtools.com/blog/2016/10/06/goal-motivation/,"Goal Setting: Don't Lose Motivation! "" Mind Tools Blog",,en,7,"Goal Setting: Don't Lose Motivation! "" Mind Tools Blog",
2162,2137,1471825327,CONTENT SHARED,-5350793437550886525,3609194402293569455,2225608484985884341,,,,HTML,http://www.digitaltrends.com/cool-tech/best-chatbots/,Here's 6 helpful chatbots that prove conversation machines can do more than just talk,,en,7,Here's 6 helpful chatbots that prove conversation machines can do more than just talk,
2163,497,1461161430,CONTENT SHARED,6743199836219189414,9038446466275805109,-362965278731664021,,,,HTML,https://www.smashingmagazine.com/2016/04/stop-installing-your-webdev-environment-locally-with-docker/,Why You Should Stop Installing Your WebDev Environment Locally - Smashing Magazine,,en,7,Why You Should Stop Installing Your WebDev Environment Locally - Smashing Magazine,
2164,146,1459528148,CONTENT SHARED,7454130161726657097,-8020832670974472349,4073850682272783968,,,,HTML,https://cloudplatform.googleblog.com/2016/03/Google-Cloud-Datastore-simplifies-pricing-cuts-cost-dramatically-for-most-use-cases.html,"Google Cloud Datastore simplifies pricing, cuts cost dramatically for most use-cases",,en,6,"Google Cloud Datastore simplifies pricing, cuts cost dramatically for most use-cases",
2165,2465,1475156492,CONTENT SHARED,-5458316826145145813,8420481937548705787,-8702267566326112469,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,http://retail.economictimes.indiatimes.com/re-tales/the-future-of-traditional-retail-is-digital/1829,The future of traditional retail is digital,,en,6,The future of traditional retail is digital,
2166,1822,1468974552,CONTENT SHARED,-4718837078135183000,6003902177042843076,8987524505013192847,,,,HTML,http://android-developers.blogspot.com.br/2016/07/strictly-enforced-verified-boot-with.html,Strictly Enforced Verified Boot with Error Correction | Android Developers Blog,,en,6,Strictly Enforced Verified Boot with Error Correction | Android Developers Blog,
2167,2804,1480601802,CONTENT SHARED,8355302955998803709,3609194402293569455,-2273556421174390613,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,http://saiadolugar.com.br/livros-sobre-lideranca/,Livros sobre liderança: os 10 melhores livros para bons líderes,,pt,6,Livros sobre liderança: os 10 melhores livros para bons líderes,
2168,2408,1474567660,CONTENT SHARED,3456674717452933449,998688566268269815,4614253071009104242,,,,HTML,https://www.fastcodesign.com/3063923/a-beautiful-copper-coin-that-could-transform-how-we-spend,A Beautiful Copper Coin That Could Transform How We Spend,,en,6,A Beautiful Copper Coin That Could Transform How We Spend,
2169,259,1460041957,CONTENT SHARED,-5179258585851879449,5660542693104786364,871944229415655122,,,,HTML,http://techcrunch.com/2016/04/03/the-insurance-tech-equation/,The insurance tech equation,,en,6,The insurance tech equation,
2170,2311,1473637839,CONTENT SHARED,-7953698795259311774,3609194402293569455,-4115600463114156094,,,,HTML,http://googlediscovery.com/2016/08/29/estudo-do-google-revela-os-segredos-do-bom-trabalho-em-equipe/,Estudo do Google revela os segredos do bom trabalho em equipe | Google Discovery,,pt,6,Estudo do Google revela os segredos do bom trabalho em equipe | Google Discovery,
2171,11,1459217624,CONTENT SHARED,1805789466376069146,-1032019229384696495,3042342415047984532,,,,HTML,https://cloud.google.com/compute/docs/load-balancing/http/,Setting Up HTTP(S) Load Balancing,,en,6,Setting Up HTTP(S) Load Balancing,
2172,377,1460549731,CONTENT SHARED,-4615575698508618335,-1032019229384696495,-6165125069895538182,,,,HTML,http://mashable.com/2016/04/12/facebook-bots-analysis/,Facebook Messenger bots are here and they want to kill apps,,en,6,Facebook Messenger bots are here and they want to kill apps,
2173,1638,1467650225,CONTENT SHARED,365571143597993923,-1443636648652872475,6885512560807851601,,,,HTML,https://medium.com/@atduskgreg/power-to-the-people-how-one-unknown-group-of-researchers-holds-the-key-to-using-ai-to-solve-real-cc9e75b1f334,Power to the People: How One Unknown Group of Researchers Holds the Key to Using AI to Solve Real...,,en,6,Power to the People: How One Unknown Group of Researchers Holds the Key to Using AI to Solve Real...,
2174,1601,1467308209,CONTENT SHARED,-3110580810771259448,3938645257702379823,-7890028723638464474,,,,HTML,https://communities.adobe.com/content/usergenerated/content/cush/en/communities/aem_technologistsdevelopersarchitects/events/_jcr_content/par/calendar/ask_the_aem_communit_2.form.html/content/cush/en/communities/aem_technologistsdevelopersarchitects/events/upcoming-event-detail,Webinar do AEM para ajuda na preparação para fazer a prova de certificação.,,en,6,Webinar do AEM para ajuda na preparação para fazer a prova de certificação.,
2175,1828,1469028491,CONTENT SHARED,-7627738093477170171,3609194402293569455,872342117365361079,,,,HTML,http://saiadolugar.com.br/empreendedorismo/benchmarking-o-que-e-e-como-fazer/,"Benchmarking: O que é, como surgiu e como fazer",,pt,6,"Benchmarking: O que é, como surgiu e como fazer",
2176,536,1461333191,CONTENT SHARED,-3548152957882579401,3609194402293569455,7649741766499531830,,,,HTML,https://www.mundodomarketing.com.br/index.php/ultimas-noticias/36021/como-os-millennials-estao-mudando-o-mercado-financeiro.html,Como os millennials estão mudando o mercado financeiro,,pt,6,Como os millennials estão mudando o mercado financeiro,
2177,1867,1469464612,CONTENT SHARED,8089766674179723607,3938645257702379823,-2144824446509891978,,,,HTML,http://m.info.adobesystems.com/nl/jsp/m.jsp?c=%40jZvIhMrLibEq1WKZd8PSY4dX5FVvb7t3KfsxCkM0khs%3D,Adobe Solution Partner Program News,,en,6,Adobe Solution Partner Program News,
2178,2464,1475156273,CONTENT SHARED,2255878226385826814,8420481937548705787,-8702267566326112469,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,https://econsultancy.com/blog/68216-six-iconic-retailers-and-their-digital-transformation-journeys/,Six iconic retailers and their digital transformation journeys,,en,6,Six iconic retailers and their digital transformation journeys,
2179,376,1460549653,CONTENT SHARED,2871648046424590878,4340306774493623681,6173407106018486716,,,,HTML,http://cointelegraph.com/news/uk-regulators-declare-start-of-beautiful-friendship-with-bitcoin-ethereum,UK Regulators Declare Start of,,en,6,UK Regulators Declare Start of,
2180,359,1460485100,CONTENT SHARED,-1762456938647577126,3891637997717104548,3809100758364899270,,,,HTML,https://cloud.google.com/iam/docs/overview,Cloud Identity and Access Management - Google IAM,,en,6,Cloud Identity and Access Management - Google IAM,
2181,1583,1467228870,CONTENT SHARED,-8026099268928087567,-1352064057049251194,6829632265652443155,,,,HTML,http://www.dino.com.br/releases/plataforma-anuncia-integracao-com-marketplace-lider-em-artigos-esportivos-dino89097279131,Plataforma anuncia integração com marketplace líder em artigos esportivos,,pt,6,Plataforma anuncia integração com marketplace líder em artigos esportivos,
2182,361,1460485221,CONTENT SHARED,-8512859527034085078,3891637997717104548,3809100758364899270,,,,HTML,https://cloudplatform.googleblog.com/2016/03/Google-Cloud-Launcher-simplifies-running-third-party-apps-in-the-cloud.html,Google Cloud Launcher simplifies running third party apps in the cloud,,en,6,Google Cloud Launcher simplifies running third party apps in the cloud,
2183,1789,1468529607,CONTENT SHARED,-9045753673721269477,3609194402293569455,6103358351636040593,,,,HTML,http://trendwatching.com/trends/big-brand-redemption/,BIG BRAND REDEMPTION | New free Trend Briefing from TrendWatching,,en,6,BIG BRAND REDEMPTION | New free Trend Briefing from TrendWatching,
2184,1290,1465313445,CONTENT SHARED,-7042078050206929948,3609194402293569455,9091218860710620872,,,,HTML,http://startupi.com.br/2016/06/microsoft-convoca-comunidade-tecnica-para-resolver-problemas-usando-nuvem/,Microsoft convoca comunidade técnica para resolver problemas usando a nuvem - Startupi,,pt,6,Microsoft convoca comunidade técnica para resolver problemas usando a nuvem - Startupi,
2185,2294,1473376207,CONTENT SHARED,4579392053042969226,3302556033962996625,-1250485000127918160,,,,HTML,https://www.digitalocean.com/community/tutorials/understanding-ip-addresses-subnets-and-cidr-notation-for-networking,"Understanding IP Addresses, Subnets, and CIDR Notation for Networking",,en,6,"Understanding IP Addresses, Subnets, and CIDR Notation for Networking",
2186,525,1461247253,CONTENT SHARED,1485652648052127324,4340306774493623681,3866427560989923872,,,,HTML,http://www.coindesk.com/first-ethereum-startup-funding-investor-says/,"For Blockchain VCs, the Time for Ethereum Investments Has Come - CoinDesk",,en,6,"For Blockchain VCs, the Time for Ethereum Investments Has Come - CoinDesk",
2187,2100,1471529031,CONTENT SHARED,-8641360668993633978,-1387464358334758758,-8754309581603657084,,,,HTML,http://googleappsupdates.blogspot.com.br/2016/08/add-images-to-questions-and-answers-in.html,Add images to questions and answers in Google Forms,,en,6,Add images to questions and answers in Google Forms,
2188,670,1461885329,CONTENT SHARED,-2766592729910903198,8420481937548705787,-8912453335847950473,,,,HTML,https://www.linkedin.com/pulse/como-%C3%A9-o-relacionamento-do-cmo-e-cio-na-sua-empresa-toussaint,Como é o relacionamento do CMO e do CIO na sua empresa?,,pt,6,Como é o relacionamento do CMO e do CIO na sua empresa?,
2189,1352,1465651032,CONTENT SHARED,2265761247530716287,6040926917589508037,4802031496467040625,,,,HTML,http://arstechnica.com/information-technology/2016/01/snark-attack-cornell-students-teach-software-to-detect-sarcasm/,Snark attack: Cornell students teach software to detect sarcasm!,,en,6,Snark attack: Cornell students teach software to detect sarcasm!,
2190,2319,1473691990,CONTENT SHARED,-7193893108516217330,2416280733544962613,677017040418886419,,,,HTML,http://www.mckinsey.com/industries/high-tech/our-insights/speed-for-simplicity-an-interview-with-lenovos-gerry-smith,Speed for simplicity: An interview with Lenovo's Gerry Smith,,en,6,Speed for simplicity: An interview with Lenovo's Gerry Smith,
2191,1181,1464794311,CONTENT SHARED,-1342820011354825290,-4627026983118548639,3024440323735054596,,,,HTML,http://www.cmo.com.au/article/600729/cmo-interview-putting-ibm-marketing-technology-under-microscope/,CMO interview: Putting IBM's marketing technology under the microscope,,en,6,CMO interview: Putting IBM's marketing technology under the microscope,
2192,1714,1468066249,CONTENT SHARED,5447580952505296338,5206835909720479405,4793580171913544619,,,,HTML,http://m.folha.uol.com.br/cotidiano/2016/07/1789128-uber-do-onibus-derruba-custo-e-acaba-com-engarrafamento-aponta-estudo.shtml,"'Uber do ônibus' derruba custo e acaba com engarrafamento, aponta estudo",,pt,6,"'Uber do ônibus' derruba custo e acaba com engarrafamento, aponta estudo",
2193,2359,1474046743,CONTENT SHARED,-2144625344076628986,3915038251784681624,7474420184123651157,,,,HTML,https://econsultancy.com/blog/68288-how-to-overcome-ux-challenges-with-product-design-sprints/,How to overcome UX challenges with product design sprints,,en,6,How to overcome UX challenges with product design sprints,
2194,1706,1467998016,CONTENT SHARED,-8739701156093513292,3743121668889758064,-5853271423199664095,,,,HTML,http://kubernetes.io/docs/user-guide/pod-states/,The Lifecycle of a Pod,,en,6,The Lifecycle of a Pod,
2195,2779,1480009140,CONTENT SHARED,7978090893338710234,3609194402293569455,8097141634211543237,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,https://googlediscovery.com/2016/11/23/inteligencia-artificial-do-google-e-capaz-de-fazer-leitura-labial/,Inteligência artificial do Google é capaz de fazer leitura labial | Google Discovery,,pt,6,Inteligência artificial do Google é capaz de fazer leitura labial | Google Discovery,
2196,2827,1481020186,CONTENT SHARED,-7499831854130267106,1120069409160402054,-4032379903389721,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",SP,BR,HTML,http://www.gamification.co/2016/12/06/sweet-way-gamification-helps-mms-boost-consumer-engagement/,The Sweet Way that Gamification Helps M&M's Boost Consumer Engagement - Gamification Co,,en,6,The Sweet Way that Gamification Helps M&M's Boost Consumer Engagement - Gamification Co,
2197,549,1461355647,CONTENT SHARED,5462702203586546682,1895326251577378793,-8896698214888498052,,,,HTML,http://blogs.oglobo.globo.com/ancelmo/post/bolt-teria-recebido-uns-r-12-milhoes-por-campanha-para-o-banco-original.html,Bolt teria recebido uns R$ 12 milhões por campanha para o Banco Original | Ancelmo - O Globo,,pt,6,Bolt teria recebido uns R$ 12 milhões por campanha para o Banco Original | Ancelmo - O Globo,
2198,306,1460146885,CONTENT SHARED,-9092333155845304874,-1130272294246983140,4579064824853185436,,,,RICH,https://soundcloud.com/avozdamarca/a-voz-da-marca-2-de-onde-vem-as-historias,A Voz Da Marca #2 - De onde vêm as histórias by A Voz da Marca,,pt,6,A Voz Da Marca #2 - De onde vêm as histórias by A Voz da Marca,
2199,2399,1474496305,CONTENT SHARED,1537717759622831344,-1443636648652872475,-5474410330775150301,,,,HTML,http://lifehacker.com/google-play-books-now-analyzes-your-reading-habits-and-1786807737,Google Play Books Now Analyzes Your Reading Habits and Recommends New Books,,en,6,Google Play Books Now Analyzes Your Reading Habits and Recommends New Books,
2200,49,1459336665,CONTENT SHARED,5441215535748592870,4340306774493623681,-498266315041649697,,,,HTML,https://news.bitcoin.com/bitfury-pays-btc-join-innovate-finance/,Innovate Finance Allows Bitfury to Join With Bitcoin,,en,6,Innovate Finance Allows Bitfury to Join With Bitcoin,
2201,956,1463163606,CONTENT SHARED,-9099155556042679205,3915038251784681624,-7941806312796633953,,,,HTML,http://exame.abril.com.br/negocios/noticias/ccr-vende-dona-do-sem-parar-para-a-dbtrans-por-r-4-bi,CCR vende dona do Sem Parar por R$ 4 bi | EXAME.com,,pt,6,CCR vende dona do Sem Parar por R$ 4 bi | EXAME.com,
2202,2638,1477397885,CONTENT SHARED,1829180586132834070,3609194402293569455,1881990395394393740,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,https://techcrunch.com/2016/10/24/facebook-messenger-now-supports-paypal-payments-in-bots-will-track-your-paypal-receipts/,"Facebook Messenger now supports PayPal payments in bots, will track your PayPal receipts",,en,6,"Facebook Messenger now supports PayPal payments in bots, will track your PayPal receipts",
2203,2124,1471641545,CONTENT SHARED,6428429126612898364,-1032019229384696495,3065443139908774407,,,,HTML,http://www.huffingtonpost.com/bobby-azarian/why-digital-computers-cant-have-consciousness_b_9833520.html,Why Digital Computers Can't Have Consciousness,,en,6,Why Digital Computers Can't Have Consciousness,
2204,1740,1468342307,CONTENT SHARED,2623290164732957912,-1443636648652872475,2028508990791943355,,,,HTML,https://www.kadenze.com/courses/creative-applications-of-deep-learning-with-tensorflow/info,Creative Applications of Deep Learning with TensorFlow | Kadenze,,en,6,Creative Applications of Deep Learning with TensorFlow | Kadenze,
2205,1692,1467941877,CONTENT SHARED,2203293143157288172,-6895155480127642372,5467214167815812752,,,,HTML,http://espn.uol.com.br/noticia/611348_por-falta-de-seguro-alex-e-marquinhos-nao-participam-de-treino-da-selecao,"Por falta de seguro, Alex e Marquinhos não participam de treino da seleção",,pt,6,"Por falta de seguro, Alex e Marquinhos não participam de treino da seleção",
2206,130,1459452751,CONTENT SHARED,8471417198703153120,4340306774493623681,3903381901308718595,,,,HTML,http://cointelegraph.com/news/you-can-soon-pay-for-everyday-items-using-just-bitcoin-and-a-mobile-phone,You Can Soon Pay For Everyday Items Using Just Bitcoin And a Mobile Phone,,en,6,You Can Soon Pay For Everyday Items Using Just Bitcoin And a Mobile Phone,
2207,2549,1476230338,CONTENT SHARED,7174452660053929140,998688566268269815,4316966006605228355,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",SP,BR,HTML,http://uxmag.com/articles/the-agile-design-team-maturity-scale,The Agile Design Team Maturity Scale | UX Magazine,,en,6,The Agile Design Team Maturity Scale | UX Magazine,
2208,1264,1465128758,CONTENT SHARED,514858832555251637,6040926917589508037,8956915441042223519,,,,HTML,https://bernardopires.com/2014/03/rails-vs-django-an-in-depth-technical-comparison/,Rails vs Django: an in-depth technical comparison,,en,6,Rails vs Django: an in-depth technical comparison,
2209,1270,1465215526,CONTENT SHARED,-3544655814153481738,3609194402293569455,2451371937909607412,,,,HTML,http://trendwatching.com/trends/future-of-africonnection/,New Africa Trend Briefing from TrendWatching | THE FUTURE OF AFRICONNECTION,,en,6,New Africa Trend Briefing from TrendWatching | THE FUTURE OF AFRICONNECTION,
2210,1755,1468421442,CONTENT SHARED,-583471248660258378,2542290381109225938,-1443801607001810246,,,,HTML,http://www.infomoney.com.br/bradesco/noticia/5236581/zelotes-projeto-secreto-diretores-bradesco-respondem-duvidas-mercado,"De Zelotes ao ""projeto secreto de TI"": diretores do Bradesco respondem dúvidas do mercado",,pt,6,"De Zelotes ao ""projeto secreto de TI"": diretores do Bradesco respondem dúvidas do mercado",
2211,1684,1467858541,CONTENT SHARED,-8368414190009234878,3217014177234377440,-2006747284612518402,,,,HTML,https://www.coursera.org/learn/gamification?utm_medium=email&utm_source=marketing&utm_campaign=hXTJwENaEea1Nr_6p0oZUA,[Course] Gamification - University of Pennsylvania | Coursera,,en,6,[Course] Gamification - University of Pennsylvania | Coursera,
2212,2512,1475675925,CONTENT SHARED,-8996656559398843485,3609194402293569455,-8059717165132702307,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,http://www.b9.com.br/67426/social-media/esse-bot-do-facebook-messenger-te-ajuda-estudar-para-o-enem/,Esse bot do Facebook Messenger te ajuda a estudar para o ENEM,,pt,6,Esse bot do Facebook Messenger te ajuda a estudar para o ENEM,
2213,1677,1467830902,CONTENT SHARED,-6641749235744758169,8250502084456448386,-2265997600928948717,,,,HTML,http://startse.infomoney.com.br/portal/2016/06/29/20422/airbnb-so-decolou-depois-de-jogar-uma-regra-de-ouro-fora/,AirBnB só decolou depois de jogar uma regra de ouro fora,,pt,6,AirBnB só decolou depois de jogar uma regra de ouro fora,
2214,2652,1477479634,CONTENT SHARED,-4163754746025598258,1120069409160402054,-2970059931898758199,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",SP,BR,HTML,https://www2.deloitte.com/au/en/pages/consumer-industrial-products/articles/cross-industry-innovations-for-agriculture.html?utm_source=Marketo&utm_medium=newsletter&utm_campaign=agb-cross-industry-innovation-1016&utm_content=web,"Cross-industry innovations for agriculture | Deloitte Australia | Consumer & Industrial products, Technology",,en,6,"Cross-industry innovations for agriculture | Deloitte Australia | Consumer & Industrial products, Technology",
2215,1665,1467769352,CONTENT SHARED,-4657414671719964025,-1616903969205976623,-277725526978597603,,,,RICH,https://issuu.com/griclub/docs/gri_magazine_4ed,GRI Magazine 4ª Edição,,pt,6,GRI Magazine 4ª Edição,
2216,2632,1477333540,CONTENT SHARED,5967886403500658324,-709287718034731589,-1094280941194191850,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",SP,BR,HTML,http://www.cultofmac.com/450684/today-apple-history-world-prepares-next-computer/,Today in Apple history: World prepares for the NeXT Computer | Cult of Mac,,en,6,Today in Apple history: World prepares for the NeXT Computer | Cult of Mac,
2217,988,1463451150,CONTENT SHARED,6260854150231142184,-1032019229384696495,4836762251237058207,,,,HTML,http://www.ft.com/cms/s/2/3273a7d4-00d2-11e6-99cb-83242733f755.html,Big data analysis to transform insurance industry - FT.com,,en,6,Big data analysis to transform insurance industry - FT.com,
2218,117,1459423749,CONTENT SHARED,-3810375613673461625,4340306774493623681,3903381901308718595,,,,HTML,https://news.bitcoin.com/bitcoins-electricity-use-match-denmark-worth/,Growing Global Electricity Consumption Is Not Just Bitcoin's Fault,,en,6,Growing Global Electricity Consumption Is Not Just Bitcoin's Fault,
2219,2110,1471561452,CONTENT SHARED,-2864378895481874465,-1443636648652872475,-4662927270527271362,,,,HTML,https://openai.com/blog/machine-learning-unconference/,Machine Learning Unconference,,en,6,Machine Learning Unconference,
2220,780,1462368560,CONTENT SHARED,-7564053678326007415,-1443636648652872475,43810852945857874,,,,HTML,http://venturebeat.com/2016/05/04/chatbots-for-work-troops-raises-2-6m-for-a-slackbot-to-help-you-use-salesforce/,Chatbots for work: Troops raises $2.6M to help you use Salesforce,,en,6,Chatbots for work: Troops raises $2.6M to help you use Salesforce,
2221,2832,1481043897,CONTENT SHARED,-2962461122453899874,-2337468721613240548,-2365120785909696269,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",SP,BR,HTML,http://g1.globo.com/carros/noticia/2016/12/honda-revela-conceito-de-carro-com-emocoes-e-inteligencia-artificial.html,Honda revela conceito de carro com 'emoções' e inteligência artificial,,pt,6,Honda revela conceito de carro com 'emoções' e inteligência artificial,
2222,1043,1463750435,CONTENT SHARED,-6859363289291329827,-492179582639058400,496915612843511273,,,,HTML,http://meiobit.com/344210/google-io-2016-keynote/,Confira as novidades apresentadas no Google I/O 2016,,pt,6,Confira as novidades apresentadas no Google I/O 2016,
2223,390,1460568690,CONTENT SHARED,2760023027553835473,4340306774493623681,6173407106018486716,,,,HTML,http://www.coindesk.com/blockchain-trusts-more-transparent/,How Blockchain Could Make Trusts More Transparent - CoinDesk,,en,6,How Blockchain Could Make Trusts More Transparent - CoinDesk,
2224,455,1460856715,CONTENT SHARED,-4218676349553328084,-1032019229384696495,4380415591758348364,,,,HTML,http://techcrunch.com/2016/04/16/the-new-world-insurance-agent/,The new-world insurance agent,,en,6,The new-world insurance agent,
2225,511,1461174801,CONTENT SHARED,1681163606115593313,3891637997717104548,-7692525206014036535,,,,HTML,https://www.drupal.org/project/encrypt,Encrypt,,en,6,Encrypt,
2226,434,1460718043,CONTENT SHARED,-8391512412740651574,-2979881261169775358,-495451901583314471,,,,HTML,http://www.atlasobscura.com/articles/the-famous-photo-of-chernobyls-most-dangerous-radioactive-material-was-a-selfie,The Famous Photo of Chernobyl's Most Dangerous Radioactive Material Was a Selfie,,en,6,The Famous Photo of Chernobyl's Most Dangerous Radioactive Material Was a Selfie,
2227,394,1460570144,CONTENT SHARED,-8971085667828564532,3891637997717104548,-8565657953856638124,,,,HTML,https://cloudplatform.googleblog.com/2016/03/introducing-Google-Cloud-Persistent-Disks-with-non-disruptive-online-resizing.html,Introducing online resizing of Google Cloud Persistent Disks without downtime,,en,6,Introducing online resizing of Google Cloud Persistent Disks without downtime,
2228,207,1459858629,CONTENT SHARED,2586379029487881843,-1032019229384696495,-3279030551983957682,,,,HTML,http://techcrunch.com/2016/04/04/auka-mcash/,Auka brings Google Cloud-powered banking to Europe,,en,6,Auka brings Google Cloud-powered banking to Europe,
2229,2875,1481770123,CONTENT SHARED,6765368095966422513,-2465847828331443343,1982908366630431372,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",MG,BR,HTML,http://www.forbes.com/sites/bernardmarr/2016/05/13/what-is-affective-computing-and-how-could-emotional-machines-change-our-lives/,What is Affective Computing And How Could Emotional Machines Change Our Lives?,,en,6,What is Affective Computing And How Could Emotional Machines Change Our Lives?,
2230,1101,1464188401,CONTENT SHARED,-411378842607264055,7645894863578715801,816147570980039345,,,,HTML,https://stormpath.com/blog/spring-boot-migration,How We Migrated Our Backend to Spring Boot in 3 Weeks - Stormpath User Identity API,,en,6,How We Migrated Our Backend to Spring Boot in 3 Weeks - Stormpath User Identity API,
2231,447,1460752877,CONTENT SHARED,-7447329442374055391,-48161796606086482,-179640091356786206,,,,HTML,http://www.mobiletime.com.br/14/04/2016/chatbots-vao-diminuir-a-forca-de-apple-e-google/437842/news.aspx,MOBILE TIME - Chatbots vão diminuir a força de Apple e Google,,pt,6,MOBILE TIME - Chatbots vão diminuir a força de Apple e Google,
2232,2694,1478005089,CONTENT SHARED,6658481071718074876,-2820994773540913369,-8362330129898569542,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",SP,BR,HTML,http://www.bonde.com.br/blog/londrina-genial/1-forum-sercomtel-de-iot-e-smart-cities-sera-realizado-no-dia-4-de-novembro-426670.html,1º Fórum Sercomtel de IOT e Smart Cities será realizado no dia 4 de Novembro - Blog - Bonde. O seu portal,,pt,6,1º Fórum Sercomtel de IOT e Smart Cities será realizado no dia 4 de Novembro - Blog - Bonde. O seu portal,
2233,114,1459423664,CONTENT SHARED,2900029983899283273,4340306774493623681,3903381901308718595,,,,HTML,http://cointelegraph.com/news/governments-vs-bitcoin-a-fight-for-control,Governments vs Bitcoin: A Fight For Control,,en,6,Governments vs Bitcoin: A Fight For Control,
2234,2238,1472675664,CONTENT SHARED,1146823593746606655,-709287718034731589,-3721080720569917785,,,,HTML,http://www.macrumors.com/2016/08/31/apple-turi-new-machine-learning-division-hiring/,Apple Hiring for New Machine Learning Division Following Turi Acquisition,,en,6,Apple Hiring for New Machine Learning Division Following Turi Acquisition,
2235,727,1462267738,CONTENT SHARED,5843350704442714396,-5264754785175108362,-7959547713515116010,,,,HTML,https://medium.com/@Amitch5903/the-7-habits-of-a-highly-effective-product-owner-cad66e3914c6,The 7 Habits of a Highly Effective Product Owner,,en,6,The 7 Habits of a Highly Effective Product Owner,
2236,2236,1472658664,CONTENT SHARED,-78422372027822130,-2525380383541287600,5344641861395974245,,,,HTML,http://imasters.com.br/design-ux/pokemon-go-e-o-impacto-na-experiencia-do-usuario/?trace=1519021197&source=single,Pokémon GO e o impacto na experiência do usuário -,,pt,6,Pokémon GO e o impacto na experiência do usuário -,
